Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
HP:0030202	Favorable response of weakness to acetylcholine esterase inhibitors	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0011968	Feeding difficulties	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0008872	Feeding difficulties in infancy	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001989	Fetal akinesia sequence	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0031177	Finger flexor weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003392	First dorsal interossei muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0009027	Foot dorsiflexor weakness	PROMOT:2000005	is assessed by	some	SNOMED:12894003	Functional assessment
HP:0002359	Frequent falls	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001288	Gait disturbance	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002141	Gait imbalance	PROMOT:2000005	is assessed by	some	(SNOMED:840297006 OR SNOMED:84100007)	Assessment of patient reported outcome measures OR History taking
HP:0030884	Gastrojejunal tube feeding in infancy	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0011471	Gastrostomy tube feeding in infancy	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0009028	Generalized weakness of limb muscles	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003391	Gowers sign	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0030237	Hand muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0000218	High palate	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002705	High, narrow palate	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0033416	Hip adductor weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0012515	Hip flexor weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0001609	Hoarse voice	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003307	Hyperlordosis	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001611	Hypernasal speech	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001265	Hyporeflexia	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002600	Hyporeflexia of lower limbs 	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001252	Hypotonia	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0031063	Impaired feeding ability	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0005216	Impaired mastication	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0031146	Impaired oral bolus formation	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0031162	Impaired oropharyngeal swallow response	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0031058	Impairment of activities of daily living	PROMOT:2000005	is assessed by	some	SNOMED:840297006	Assessment of patient reported outcome measures
HP:0002540	Inability to walk	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0001249	Intellectual disability	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0004878	Intercostal muscle weakness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0034392	Joint contracture	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001387	Joint stiffness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
