Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
FMA:22470	Muscle of thigh	PROMOT:2000008	has disposition	some	HP:0009028	Generalized weakness of limb muscles
FMA:37369	Muscle of foot	PROMOT:2000008	has disposition	some	HP:0009053	Distal lower limb muscle weakness
FMA:22471	Muscle of leg	PROMOT:2000008	has disposition	some	HP:0009053	Distal lower limb muscle weakness
FMA:38500	Extensor digitorum	PROMOT:2000008	has disposition	some	HP:0009077	Weakness of long finger extensor muscles
FMA:22471	Muscle of leg	PROMOT:2000008	has disposition	some	HP:0011727	Peroneal muscle weakness
FMA:46689	Muscle of tongue	PROMOT:2000008	has disposition	some	HP:0012473	Tongue atrophy
FMA:22470	Muscle of thigh	PROMOT:2000008	has disposition	some	HP:0012515	Hip flexor weakness
FMA:67169	Set of pharyngeal muscles	PROMOT:2000008	has disposition	some	HP:0030192	Fatigable weakness of bulbar muscles 
FMA:46619	Muscle of pharynx 	PROMOT:2000008	has disposition	some	HP:0030192	Fatigable weakness of bulbar muscles 
FMA:48996	Masseter	PROMOT:2000008	has disposition	some	HP:0030193	Fatigable weakness of chewing muscles
FMA:46834	Buccinator	PROMOT:2000008	has disposition	some	HP:0030193	Fatigable weakness of chewing muscles
FMA:46689	Muscle of tongue	PROMOT:2000008	has disposition	some	HP:0030193	Fatigable weakness of chewing muscles
FMA:49006	Temporalis	PROMOT:2000008	has disposition	some	HP:0030193	Fatigable weakness of chewing muscles
FMA:323229	Pterygoid muscle	PROMOT:2000008	has disposition	some	HP:0030193	Fatigable weakness of chewing muscles
FMA:74060	Masticatory muscle 	PROMOT:2000008	has disposition	some	HP:0030193	Fatigable weakness of chewing muscles
FMA:67169	Set of pharyngeal muscles	PROMOT:2000008	has disposition	some	HP:0030195	Fatigable weakness of swallowing muscles 
FMA:46619	Muscle of pharynx 	PROMOT:2000008	has disposition	some	HP:0030195	Fatigable weakness of swallowing muscles 
FMA:74081	Set of intercostal muscles	PROMOT:2000008	has disposition	some	HP:0030196	Fatigable weakness of respiratory muscles 
