Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
HP:0031146	Impaired oral bolus formation	PROMOT:2000005	affects	some	ICF:1174312718	Manipulation of food in the mouth
HP:0031146	Impaired oral bolus formation	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0031162	Impaired oropharyngeal swallow response	PROMOT:2000005	affects	some	ICF:1041382491	Oral swallowing
HP:0031162	Impaired oropharyngeal swallow response	PROMOT:2000005	affects	some	ICF:691689627	Pharyngeal swallowing
HP:0031177	Finger flexor weakness	PROMOT:2000005	affects	some	PROMOT:0032043	Power of hand muscle
HP:0031374	Ankle weakness	PROMOT:2000005	affects	some	PROMOT:0032039	Power of leg muscle
HP:0031826	Abnormal reflex	PROMOT:2000005	affects	some	ICF:1434015402	Stretch motor reflex
HP:0032043	Odynophagia	PROMOT:2000005	affects	some	ICF:923782542	Swallowing
HP:0032043	Odynophagia	PROMOT:2000005	affects	some	ICF:299098423	Pain in head and neck
HP:0032341	Reduced forced vital capacity	PROMOT:2000005	affects	some	ICF:446199613	Respiration functions
HP:0032341	Reduced forced vital capacity	PROMOT:2000005	affects	some	ICF:1360101629	Respiratory muscle functions
HP:0032355	Decreased peak expiratory flow	PROMOT:2000005	affects	some	ICF:446199613	Respiration functions
HP:0032355	Decreased peak expiratory flow	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0033416	Hip adductor weakness	PROMOT:2000005	affects	some	PROMOT:0032033	Power of thigh musculature
HP:0033466	Weak grip	PROMOT:2000005	affects	some	PROMOT:0032043	Power of hand muscle
HP:0200136	Oral-pharyngeal dysphagia	PROMOT:2000005	affects	some	ICF:923782542	Swallowing
HP:6001011	Wet voice	PROMOT:2000005	affects	some	ICF:1846694084	Quality of voice
PROMOT:0032010	Dysphagia for solid	PROMOT:2000005	affects	some	ICF:923782542	Swallowing
PROMOT:0032011	Dysphagia for liquid	PROMOT:2000005	affects	some	ICF:923782542	Swallowing
PROMOT:0032012	Fatigable weakness of facial musculature	PROMOT:2000005	affects	some	PROMOT:0032025	Power of facial muscle
PROMOT:0032012	Fatigable weakness of facial musculature	PROMOT:2000005	affects	some	PROMOT:0032082	Endurance of facial muscle
PROMOT:0032013	Fatigable weakness of the ocular muscles	PROMOT:2000005	affects	some	PROMOT:0032026	Power of extra-ocular muscle
PROMOT:0032013	Fatigable weakness of the ocular muscles	PROMOT:2000005	affects	some	PROMOT:0032027	Endurance of extra-ocular muscle
PROMOT:0032014	Axial fatigable weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
PROMOT:0032014	Axial fatigable weakness	PROMOT:2000005	affects	some	ICF:1521707777	Endurance of muscle groups 
PROMOT:0032015	Weakness of chewing muscles	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
PROMOT:0032015	Weakness of chewing muscles	PROMOT:2000005	affects	some	ICF:1389818830	Chewing
PROMOT:0032016	Fatigable ptosis 	PROMOT:2000005	affects	some	ICF:2021370201	Functions of the eyelid
PROMOT:0032016	Fatigable ptosis 	PROMOT:2000005	affects	some	PROMOT:0032026	Power of extra-ocular muscle
PROMOT:0032016	Fatigable ptosis 	PROMOT:2000005	affects	some	PROMOT:0032027	Endurance of extra-ocular muscle
