Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
ICF:621727843	Sensation of muscle spasm 	PROMOT:2000006	is measured by	some	SNOMED:84100007	History taking
ICF:682314871	Pain in back	PROMOT:2000006	is measured by	some	SNOMED:84100007	History taking
ICF:691689627	Pharyngeal swallowing	PROMOT:2000006	is measured by	some	(SNOMED:840297006 OR SNOMED:12894003)	Assessment of patient reported outcome measures OR Functionnal assessment
ICF:712570723	Voice functions	PROMOT:2000006	is measured by	some	SNOMED:84100007	History taking
ICF:744367503	Functions of the respiratory system	PROMOT:2000006	is measured by	some	(SNOMED:840297006 OR SNOMED:12894003)	Assessment of patient reported outcome measures OR Functionnal assessment
ICF:75971722	Reception of spoken language	PROMOT:2000006	is measured by	some	SNOMED:84100007	History taking
ICF:841397411	Sensation of muscle stiffness	PROMOT:2000006	is measured by	some	SNOMED:84100007	History taking
ICF:859818654	Penis, testes and scrotum development	PROMOT:2000006	is measured by	some	SNOMED:84100007	History taking
ICF:862066979	Weight maintenance functions	PROMOT:2000006	is measured by	some	SNOMED:5880005	Physical examination procedure
ICF:893697482	Generalized pain	PROMOT:2000006	is measured by	some	SNOMED:84100007	History taking
ICF:923782542	Swallowing	PROMOT:2000006	is measured by	some	(SNOMED:840297006 OR SNOMED:12894003)	Assessment of patient reported outcome measures OR Functionnal assessment
PROMOT:0032025	Endurance of arm muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032026	Endurance of buccinator	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032027	Endurance of diaphragm	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032028	Endurance of extensor digitorum	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032029	Endurance of extra-ocular muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032030	Endurance of facial muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032031	Endurance of first dorsal interosseous of hand	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032032	Endurance of foot muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032033	Endurance of forearm muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032034	Endurance of hand muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032035	Endurance of intercostal muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032036	Endurance of a set of intercostal muscles	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032037	Endurance of intrinsic muscle of hand	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032038	Endurance of leg muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032039	Endurance of masseter	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032040	Endurance of a set of masticatory muscles	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032041	Endurance of muscle of pharynx	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032042	Endurance of muscle of trunk	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032043	Endurance of neck muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032044	Endurance of pelvic gridle muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032045	Endurance of a set of pharyngeal muscles	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032046	Endurance of pterygoid muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032047	Endurance of quatriceps femoris	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032048	Endurance of rhomboid major	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032049	Endurance of rhomboid minor	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032050	Endurance of serratus anterior	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032051	Endurance of shoulder muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032052	Endurance of temporalis	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032053	Endurance of thenar muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032054	Endurance of thigh musculature	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032055	Endurance of tibialis anterior	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032056	Endurance of tibialis posterior	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032057	Endurance of tongue muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032058	Endurance of trapezius	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032059	Endurance of triceps brachii	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032060	Power of abdominal muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032061	Power of arm muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032062	Power of buccinator	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032063	Power of diaphragm	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
