ID	Label EN	Annotation	TYPE	Parent Class
ID	A rdfs:label	A PROMOT:1000001 SPLIT=|	TYPE	SC % SPLIT=|
HP:0009077	Weakness of long finger extensor muscles			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0009005	Weakness of the intrinsic hand muscles			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0031177	Finger flexor weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003392	First dorsal interossei muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003427	Thenar muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003701	Proximal muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0002460	Distal muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0007340	Lower limb muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)|(PROMOT:2000005 some http://id.who.int/icd/entity/2048203604)
HP:0003484	Upper limb muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003325	Limb-girdle muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003690	Limb muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0009063	Progressive distal muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0009073	Progressive proximal muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0000183	Tongue muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)|(PROMOT:2000005 some http://id.who.int/icd/entity/151046878)|(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0012473	Tongue atrophy			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)|(PROMOT:2000005 some http://id.who.int/icd/entity/151046878)|(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0008988	Pelvic girdle muscle atrophy			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)|(PROMOT:2000005 some http://id.who.int/icd/entity/2048203604)
HP:0033466	Weak grip			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0012497	Reduced maximal expiratory pressure			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0030000	EMG: repetitive nerve stimulation abnormality			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003398	Abnormal synaptic transmission at the neuromuscular junction 			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003458	EMG: myopathic abnormalities			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003445	EMG: neuropathic changes			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003403	EMG: decremental response of compound muscle action potential to repetitive nerve stimulation  			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003473	Fatigable weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)|(PROMOT:2000005 some http://id.who.int/icd/entity/1521707777)|(PROMOT:2000005 some http://id.who.int/icd/entity/1674298945)
HP:0009028	Generalized weakness of limb muscles			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003694	Late-onset proximal muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0003810	Late-onset distal muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0000496	Abnormality of eye movement			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0030006	Single fiber EMG abnormality			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0030205	Increased jitter at single fiber EMG			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0002058	Myopathic facies			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0001761	Pes cavus			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)|(PROMOT:2000005 some http://id.who.int/icd/entity/2048203604)
HP:0003457	EMG abnormality			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0000486	Strabismus			(PROMOT:2000005 some http://id.who.int/icd/entity/1789365017)
HP:0004878	Intercostal muscle weakness			(PROMOT:2000005 some http://id.who.int/icd/entity/556694745)
HP:0001252	Hypotonia			(PROMOT:2000005 some http://id.who.int/icd/entity/260756767)
HP:0001319	Neonatal hypotonia			(PROMOT:2000005 some http://id.who.int/icd/entity/260756767)
HP:0001315	Reduced tendon reflexes 			(PROMOT:2000005 some http://id.who.int/icd/entity/1434015402)
HP:0031826	Abnormal reflex			(PROMOT:2000005 some http://id.who.int/icd/entity/1434015402)
HP:0001284	Areflexia			(PROMOT:2000005 some http://id.who.int/icd/entity/1434015402)
HP:0001265	Hyporeflexia			(PROMOT:2000005 some http://id.who.int/icd/entity/1434015402)
HP:0002600	Hyporeflexia of lower limbs			(PROMOT:2000005 some http://id.who.int/icd/entity/1434015402)
HP:0002522	Areflexia of lower limbs			(PROMOT:2000005 some http://id.who.int/icd/entity/1434015402)
HP:0001288	Gait disturbance			(PROMOT:2000005 some http://id.who.int/icd/entity/1328466963)
HP:0002515	Waddling gait			(PROMOT:2000005 some http://id.who.int/icd/entity/1328466963)|(PROMOT:2000005 some http://id.who.int/icd/entity/1550548595)
HP:0002540	Inability to walk			(PROMOT:2000005 some http://id.who.int/icd/entity/1328466963)|(PROMOT:2000005 some http://id.who.int/icd/entity/1550548595)
HP:0009046	Difficulty running			(PROMOT:2000005 some http://id.who.int/icd/entity/1328466963)|(PROMOT:2000005 some http://id.who.int/icd/entity/412494151)
HP:0002505	Loss of ambulation			(PROMOT:2000005 some http://id.who.int/icd/entity/1328466963)|(PROMOT:2000005 some http://id.who.int/icd/entity/1550548595)
HP:0003394	Muscle spasm			(PROMOT:2000005 some http://id.who.int/icd/entity/1405368356)|(PROMOT:2000005 some http://id.who.int/icd/entity/621727843)
HP:0003552	Muscle stiffness			(PROMOT:2000005 some http://id.who.int/icd/entity/841397411)
HP:0001270	Motor delay			(PROMOT:2000005 some http://id.who.int/icd/entity/855039967)|(PROMOT:2000005 some http://id.who.int/icd/entity/1462755743)|(PROMOT:2000005 some http://id.who.int/icd/entity/1851215071)|(PROMOT:2000005 some http://id.who.int/icd/entity/623565657)|(PROMOT:2000005 some http://id.who.int/icd/entity/485719194)|(PROMOT:2000005 some http://id.who.int/icd/entity/1474003417)|(PROMOT:2000005 some http://id.who.int/icd/entity/1550548595)|(PROMOT:2000005 some http://id.who.int/icd/entity/919003335)
HP:0031936	Delayed ability to walk 			(PROMOT:2000005 some http://id.who.int/icd/entity/1550548595)
HP:0002359	Frequent falls			(PROMOT:2000005 some http://id.who.int/icd/entity/1550548595)
HP:0003551	Difficulty climbing stairs			(PROMOT:2000005 some http://id.who.int/icd/entity/1993770860)
HP:0033235	Difficulty descending stairs			(PROMOT:2000005 some http://id.who.int/icd/entity/1993770860)
HP:0030842	Choking episodes			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)
HP:0025156	Dependency on intravenous nutrition			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0033994	Dependency on parenteral nutrition			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0030884	Gastrojejunal tube feeding in infancy			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0040288	Nasogastric tube feeding			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0031063	Impaired feeding ability			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0033454	Tube feeding			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0011471	Gastrostomy tube feeding in infancy			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0011470	Nasogastric tube feeding in infancy			(PROMOT:2000005 some http://id.who.int/icd/entity/1328675264)|(PROMOT:2000005 some http://id.who.int/icd/entity/553784299)
HP:0031058	Impairment of activities of daily living			(PROMOT:2000005 some http://id.who.int/icd/entity/1535125568)|(PROMOT:2000005 some http://id.who.int/icd/entity/1608009360)
HP:0033695	Occupational disability			(PROMOT:2000005 some http://id.who.int/icd/entity/49044301)|(PROMOT:2000005 some http://id.who.int/icd/entity/73014515)
HP:0002172	Postural instability			(PROMOT:2000005 some http://id.who.int/icd/entity/2048203604)
HP:0002317	Unsteady gait			(PROMOT:2000005 some http://id.who.int/icd/entity/2048203604)
FMA:13354	Intercostal Muscle			(RO:0000091 some HP:0004878)|(RO:0001025 some http://id.who.int/icd/entity/1571232890)
FMA:22428	Quatriceps femoris			(RO:0000091 some HP:0003731)|(RO:0001025 some http://id.who.int/icd/entity/521411479)
FMA:22470	Muscle of thigh			(RO:0000091 some HP:0008994)|(RO:0000091 some HP:0033416)|(RO:0000091 some HP:0012515)|(RO:0001025 some http://id.who.int/icd/entity/521411479)
FMA:22471	Muscle of leg			(RO:0000091 some HP:0009053)|(RO:0000091 some HP:0011727)|(RO:0000091 some HP:0031374)|(RO:0001025 some http://id.who.int/icd/entity/338611549)
FMA:22532	Tibialis anterior			(RO:0000091 some HP:0008963)|(RO:0001025 some http://id.who.int/icd/entity/338611549)
FMA:323229	Pterygoid muscle			(RO:0000091 some HP:0005216)|(RO:0000091 some HP:0030193)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:33531	Muscle of shoulder			(RO:0000091 some HP:0008997)|(RO:0000091 some HP:0003547)|(RO:0000091 some HP:0003325)|(RO:0001025 some http://id.who.int/icd/entity/278512890)
FMA:37367	Muscle of pelvic gridle			(RO:0000091 some HP:0008994)|(RO:0000091 some HP:0003749)|(RO:0000091 some HP:0003325)|(RO:0000091 some HP:0008988)|(RO:0001025 some http://id.who.int/icd/entity/793188683)
FMA:37369	Muscle of foot			(RO:0000091 some HP:0009053)|(RO:0000091 some HP:0009027)|(RO:0001025 some http://id.who.int/icd/entity/1278239861)
FMA:37370	Muscle of arm			(RO:0000091 some HP:0008997)|(RO:0001025 some http://id.who.int/icd/entity/1867012554)
FMA:37371	Muscle of forearm			(RO:0000091 some HP:0008959)|(RO:0001025 some http://id.who.int/icd/entity/294830867)
FMA:37372	Muscle of hand			(RO:0000091 some HP:0008959)|(RO:0000091 some HP:0030237)|(RO:0000091 some HP:0033466)|(RO:0001025 some http://id.who.int/icd/entity/1233939003)
FMA:37383	Flexor digiti minimi brevis of hand			(RO:0000091 some HP:0031177)|(RO:0001025 some http://id.who.int/icd/entity/1233939003)
FMA:37424	First dorsal interosseous of hand			(RO:0000091 some HP:0003392)|(RO:0001025 some http://id.who.int/icd/entity/1233939003)
FMA:37688	Triceps brachii			(RO:0000091 some HP:0031108)|(RO:0001025 some http://id.who.int/icd/entity/1867012554)
FMA:38500	Extensor digitorum			(RO:0000091 some HP:0009077)|(RO:0001025 some http://id.who.int/icd/entity/1233939003)
FMA:42380	Intrinsic muscle of hand			(RO:0000091 some HP:0009005)|(RO:0001025 some http://id.who.int/icd/entity/1233939003)
FMA:46689	Muscle of tongue			(RO:0000091 some HP:0005216)|(RO:0000091 some HP:0000183)|(RO:0000091 some HP:0030193)|(RO:0000091 some HP:0012473)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:46751	Muscle of face			(RO:0000091 some HP:0030319)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:46834	Buccinator			(RO:0000091 some HP:0005216)|(RO:0000091 some HP:0030193)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:48996	Masseter			(RO:0000091 some HP:0005216)|(RO:0000091 some HP:0030193)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:49006	Temporalis			(RO:0000091 some HP:0005216)|(RO:0000091 some HP:0030193)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:49033	Extra ocular muscle			(RO:0000091 some HP:0007715)|(RO:0000091 some HP:0000597)|(RO:0000091 some HP:0000651)|(RO:0000091 some HP:0000602)|(RO:0000091 some HP:0000544)|(RO:0000091 some HP:0000508)|(RO:0000091 some HP:0000496)|(RO:0000091 some HP:0007941)|(RO:0000091 some HP:0000486)|(RO:0000091 some HP:0007838)|(RO:0001025 some http://id.who.int/icd/entity/405925948)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:51099	Tibialis posterior			(RO:0000091 some HP:0008963)|(RO:0001025 some http://id.who.int/icd/entity/338611549)
FMA:58274	Muscle of trunk			(RO:0000091 some HP:0009023)|(RO:0001025 some http://id.who.int/icd/entity/58064740)
FMA:64916	Thenar muscle			(RO:0000091 some HP:0003427)|(RO:0001025 some http://id.who.int/icd/entity/1233939003)
FMA:74060	Masticatory muscle			(RO:0000091 some HP:0005216)|(RO:0000091 some HP:0030193)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:7490	Joint			(RO:0000091 some HP:0002828)|(RO:0000091 some HP:0001387)|(RO:0000091 some HP:0002804)|(RO:0001025 some http://id.who.int/icd/entity/462923277)
FMA:9617	Muscle of neck			(RO:0000091 some HP:0000467)|(RO:0000091 some HP:0003722)|(RO:0001025 some http://id.who.int/icd/entity/1874889854)
FMA:9620	Muscle of abdomen			(RO:0000091 some HP:0009023)|(RO:0001025 some http://id.who.int/icd/entity/58064740)
FMA:35178	hip joint			(RO:0000091 some HP:0001374)|(RO:0001025 some http://id.who.int/icd/entity/1401748164)
http://id.who.int/icd/entity/58064740	Muscles of trunk			(RO:0000091 some HP:0009023)|(RO:0000091 some HP:0003306)
http://id.who.int/icd/entity/178625206	Thoracic cage			(RO:0000091 some HP:0001547)|(RO:0000091 some HP:0000886)|(RO:0000091 some HP:0000774)|(RO:0000091 some HP:0000768)|(RO:0000091 some HP:0000767)|(RO:0000091 some HP:6000327)
http://id.who.int/icd/entity/723417607	Structure of trunk			(RO:0000091 some HP:0001547)|(RO:0000091 some HP:0000886)|(RO:0000091 some HP:0000774)|(RO:0000091 some HP:0000768)|(RO:0000091 some HP:0000767)|(RO:0000091 some HP:6000327)
http://id.who.int/icd/entity/902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified			(RO:0000091 some HP:0001547)|(RO:0000091 some HP:0000886)|(RO:0000091 some HP:0000774)|(RO:0000091 some HP:0000768)|(RO:0000091 some HP:0000767)|(RO:0000091 some HP:6000327)
http://id.who.int/icd/entity/405925948	External ocular muscles			(RO:0000091 some HP:0000496)|(RO:0000091 some HP:0000651)|(RO:0000091 some HP:0000544)|(RO:0000091 some HP:0007941)|(RO:0000091 some HP:0000597)|(RO:0000091 some HP:0000602)|(RO:0000091 some HP:0007838)|(RO:0000091 some HP:0000508)|(RO:0000091 some HP:0000486)|(RO:0000091 some HP:0007715)
http://id.who.int/icd/entity/1278239861	Muscles of ankle and foot			(RO:0000091 some HP:0031374)|(RO:0000091 some HP:0009053)|(RO:0000091 some HP:0009027)|(RO:0000091 some HP:0001761)
http://id.who.int/icd/entity/495844982	Muscles of respiration			(RO:0000091 some HP:0002104)|(RO:0000091 some HP:0005949)|(RO:0000091 some HP:0002094)|(RO:0000091 some HP:0004885)|(RO:0000091 some HP:0004889)|(RO:0000091 some HP:0002643)|(RO:0000091 some HP:0032341)|(RO:0000091 some HP:0012497)|(RO:0000091 some HP:0002098)|(RO:0000091 some HP:0002878)|(RO:0000091 some HP:0004887)|(RO:0000091 some HP:0002093)|(RO:0000091 some HP:0002747)|(RO:0000091 some HP:0004347)|(RO:0000091 some HP:0004347)
http://id.who.int/icd/entity/870135798	Lungs			(RO:0000091 some HP:0002104)|(RO:0000091 some HP:0005949)|(RO:0000091 some HP:0002094)|(RO:0000091 some HP:0004885)|(RO:0000091 some HP:0004889)|(RO:0000091 some HP:0002643)|(RO:0000091 some HP:0032341)|(RO:0000091 some HP:0002098)|(RO:0000091 some HP:0002878)|(RO:0000091 some HP:0004887)|(RO:0000091 some HP:0002093)|(RO:0000091 some HP:0002747)|(RO:0000091 some HP:0004347)
http://id.who.int/icd/entity/462923277	Joints			(RO:0000091 some HP:0002804)|(RO:0000091 some HP:0001387)|(RO:0000091 some HP:0002828)
http://id.who.int/icd/entity/1401748164	Hip joint			(RO:0000091 some HP:0001374)
http://id.who.int/icd/entity/2067741200	Testes and scrotum			(RO:0000091 some HP:0000028)
http://id.who.int/icd/entity/338611549	Muscles of lower leg			(RO:0000091 some HP:0009053)|(RO:0000091 some HP:0011727)|(RO:0000091 some HP:0008963)
http://id.who.int/icd/entity/1233939003	Muscles of hand			(RO:0000091 some HP:0008959)|(RO:0000091 some HP:0031177)|(RO:0000091 some HP:0003392)|(RO:0000091 some HP:0030237)|(RO:0000091 some HP:0003427)|(RO:0000091 some HP:0033466)|(RO:0000091 some HP:0009077)|(RO:0000091 some HP:0009005)
http://id.who.int/icd/entity/294830867	Muscles of forearm			(RO:0000091 some HP:0008959)
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region			(RO:0000091 some HP:0002015)|(RO:0000091 some HP:0030193)|(RO:0000091 some HP:0005216)|(RO:0000091 some HP:0031146)|(RO:0000091 some HP:0031162)|(RO:0000091 some HP:0002058)|(RO:0000091 some HP:0003722)|(RO:0000091 some HP:0000467)|(RO:0000091 some HP:0002068)|(RO:0000091 some HP:0200136)|(RO:0000091 some HP:0002033)|(RO:0000091 some HP:0007838)|(RO:0000091 some HP:0000508)|(RO:0000091 some HP:0003306)|(RO:0000091 some HP:0012473)|(RO:0000091 some HP:0000183)|(RO:0000091 some HP:0030319)
http://id.who.int/icd/entity/644658903	Structures related to movement			(RO:0000091 some HP:0002141)
http://id.who.int/icd/entity/68679181	Vestibular labyrinth			(RO:0000091 some HP:0002141)
http://id.who.int/icd/entity/374222990	Structure of palate			(RO:0000091 some HP:0000218)|(RO:0000091 some HP:0002705)
http://id.who.int/icd/entity/521411479	Muscles of thigh			(RO:0000091 some HP:0033416)|(RO:0000091 some HP:0012515)|(RO:0000091 some HP:0008994)|(RO:0000091 some HP:0003731)
http://id.who.int/icd/entity/1747603619	Lumbar vertebral column			(RO:0000091 some HP:0003307)|(RO:0000091 some HP:0002751)|(RO:0000091 some HP:0002808)|(RO:0000091 some HP:0002650)|(RO:0000091 some HP:0003306)
http://id.who.int/icd/entity/1182439715	Cervical vertebral column			(RO:0000091 some HP:0003307)|(RO:0000091 some HP:0002751)|(RO:0000091 some HP:0002808)|(RO:0000091 some HP:0003306)
http://id.who.int/icd/entity/634949825	structure of the brain			(RO:0000091 some HP:0001249)
http://id.who.int/icd/entity/1571232890	Intercostal muscles			(RO:0000091 some HP:0004878)
http://id.who.int/icd/entity/1364393443	Thoracic vertebral column			(RO:0000091 some HP:0002751)|(RO:0000091 some HP:0002650)|(RO:0000091 some HP:0003306)
http://id.who.int/icd/entity/278512890	Muscles of shoulder region			(RO:0000091 some HP:0003325)|(RO:0000091 some HP:0008997)|(RO:0000091 some HP:0003547)
http://id.who.int/icd/entity/793188683	Muscles of pelvic region			(RO:0000091 some HP:0003325)|(RO:0000091 some HP:0008988)|(RO:0000091 some HP:0003749)|(RO:0000091 some HP:0008994)
http://id.who.int/icd/entity/608795582	Bones of face			(RO:0000091 some HP:0000276)|(RO:0000091 some HP:0002058)
http://id.who.int/icd/entity/862003070	Bones of cranium			(RO:0000091 some HP:0000276)
http://id.who.int/icd/entity/1528299701	Ligaments and fasciae of ankle and foot			(RO:0000091 some HP:0001761)
http://id.who.int/icd/entity/1650503157	Bones of ankle and foot			(RO:0000091 some HP:0001761)
http://id.who.int/icd/entity/1867012554	Muscles of upper arm			(RO:0000091 some HP:0008997)|(RO:0000091 some HP:0031108)
http://id.who.int/icd/entity/213893837	Bones			(RO:0000091 some HP:0004322)
http://id.who.int/icd/entity/169456190	Joints of head and neck region			(RO:0000091 some HP:0003306)
http://snomed.info/id/84100007	History taking (procedure)			(PROMOT:2000003 some HP:0009023)|(PROMOT:2000003 some HP:0001713)|(PROMOT:2000003 some HP:0030872)|(PROMOT:2000003 some HP:0040081)|(PROMOT:2000003 some HP:0001627)|(PROMOT:2000003 some HP:0004303)|(PROMOT:2000003 some HP:0007695)|(PROMOT:2000003 some HP:0031826)|(PROMOT:2000003 some HP:0001547)|(PROMOT:2000003 some HP:0000496)|(PROMOT:2000003 some HP:0031374)|(PROMOT:2000003 some HP:0002104)|(PROMOT:2000003 some HP:0005949)|(PROMOT:2000003 some HP:0001284)|(PROMOT:2000003 some HP:0002522)|(PROMOT:2000003 some HP:0002804)|(PROMOT:2000003 some HP:0003327)|(PROMOT:2000003 some HP:0002483)|(PROMOT:2000003 some HP:0030842)|(PROMOT:2000003 some HP:0001374)|(PROMOT:2000003 some HP:0000028)|(PROMOT:2000003 some HP:0001558)|(PROMOT:2000003 some HP:0000886)|(PROMOT:2000003 some HP:0025156)|(PROMOT:2000003 some HP:0033994)|(PROMOT:2000003 some HP:0009046)|(PROMOT:2000003 some HP:0000651)|(PROMOT:2000003 some HP:0009053)|(PROMOT:2000003 some HP:0002460)|(PROMOT:2000003 some HP:0008959)|(PROMOT:2000003 some PROMOT:0000106)|(PROMOT:2000003 some HP:0001260)|(PROMOT:2000003 some HP:0001618)|(PROMOT:2000003 some HP:0002094)|(PROMOT:2000003 some HP:0003236)|(PROMOT:2000003 some HP:0030000)|(PROMOT:2000003 some HP:0003457)|(PROMOT:2000003 some HP:0003403)|(PROMOT:2000003 some HP:0003458)|(PROMOT:2000003 some HP:0003445)|(PROMOT:2000003 some HP:0004885)|(PROMOT:2000003 some HP:0000544)|(PROMOT:2000003 some HP:0001508)|(PROMOT:2000003 some HP:0001531)|(PROMOT:2000003 some HP:0030192)|(PROMOT:2000003 some HP:0030193)|(PROMOT:2000003 some HP:0030198)|(PROMOT:2000003 some HP:0030199)|(PROMOT:2000003 some HP:0030196)|(PROMOT:2000003 some HP:0030197)|(PROMOT:2000003 some HP:0030194)|(PROMOT:2000003 some HP:0030195)|(PROMOT:2000003 some HP:0030200)|(PROMOT:2000003 some HP:0030202)|(PROMOT:2000003 some HP:0011968)|(PROMOT:2000003 some HP:0008872)|(PROMOT:2000003 some HP:0001989)|(PROMOT:2000003 some HP:0031177)|(PROMOT:2000003 some HP:0003392)|(PROMOT:2000003 some HP:0009027)|(PROMOT:2000003 some HP:0002359)|(PROMOT:2000003 some HP:0001288)|(PROMOT:2000003 some HP:0030884)|(PROMOT:2000003 some HP:0011471)|(PROMOT:2000003 some HP:0009028)|(PROMOT:2000003 some HP:0003391)|(PROMOT:2000003 some HP:0030237)|(PROMOT:2000003 some HP:0000218)|(PROMOT:2000003 some HP:0002705)|(PROMOT:2000003 some HP:0033416)|(PROMOT:2000003 some HP:0012515)|(PROMOT:2000003 some HP:0003749)|(PROMOT:2000003 some HP:0001609)|(PROMOT:2000003 some HP:0003307)|(PROMOT:2000003 some HP:0001611)|(PROMOT:2000003 some HP:0001265)|(PROMOT:2000003 some HP:0002600)|(PROMOT:2000003 some HP:0001252)|(PROMOT:2000003 some HP:0031063)|(PROMOT:2000003 some HP:0005216)|(PROMOT:2000003 some HP:0031146)|(PROMOT:2000003 some HP:0031162)|(PROMOT:2000003 some HP:0002540)|(PROMOT:2000003 some HP:0001249)|(PROMOT:2000003 some HP:0004878)|(PROMOT:2000003 some HP:0004889)|(PROMOT:2000003 some HP:0001387)|(PROMOT:2000003 some HP:0002751)|(PROMOT:2000003 some HP:0002808)|(PROMOT:2000003 some HP:0003810)|(PROMOT:2000003 some HP:0003694)|(PROMOT:2000003 some HP:0003690)|(PROMOT:2000003 some HP:0003325)|(PROMOT:2000003 some HP:0007941)|(PROMOT:2000003 some HP:0000276)|(PROMOT:2000003 some HP:0002505)|(PROMOT:2000003 some HP:0007340)|(PROMOT:2000003 some HP:0002047)|(PROMOT:2000003 some HP:0008180)|(PROMOT:2000003 some HP:0001270)|(PROMOT:2000003 some HP:0002828)|(PROMOT:2000003 some HP:0003394)|(PROMOT:2000003 some HP:0003552)|(PROMOT:2000003 some HP:0001324)|(PROMOT:2000003 some HP:0003326)|(PROMOT:2000003 some HP:0002058)|(PROMOT:2000003 some HP:0000774)|(PROMOT:2000003 some HP:0040288)|(PROMOT:2000003 some HP:0011470)|(PROMOT:2000003 some HP:0003722)|(PROMOT:2000003 some HP:0000467)|(PROMOT:2000003 some HP:0012768)|(PROMOT:2000003 some HP:0001319)|(PROMOT:2000003 some HP:0002643)|(PROMOT:2000003 some HP:0032043)|(PROMOT:2000003 some HP:0000597)|(PROMOT:2000003 some HP:0000602)|(PROMOT:2000003 some HP:0000768)|(PROMOT:2000003 some HP:0000767)|(PROMOT:2000003 some HP:0008988)|(PROMOT:2000003 some HP:0003749)|(PROMOT:2000003 some HP:0011727)|(PROMOT:2000003 some HP:0001761)|(PROMOT:2000003 some HP:0002033)|(PROMOT:2000003 some HP:0002172)|(PROMOT:2000003 some HP:0001622)|(PROMOT:2000003 some HP:0009063)|(PROMOT:2000003 some HP:0003323)|(PROMOT:2000003 some HP:0009073)|(PROMOT:2000003 some HP:0007838)|(PROMOT:2000003 some HP:0003701)|(PROMOT:2000003 some HP:0008994)|(PROMOT:2000003 some HP:0008987)|(PROMOT:2000003 some HP:0000508)|(PROMOT:2000003 some HP:0003731)|(PROMOT:2000003 some HP:0032341)|(PROMOT:2000003 some HP:0012497)|(PROMOT:2000003 some HP:0001315)|(PROMOT:2000003 some HP:0002098)|(PROMOT:2000003 some HP:0002878)|(PROMOT:2000003 some HP:0004887)|(PROMOT:2000003 some HP:0002093)|(PROMOT:2000003 some HP:0002747)|(PROMOT:2000003 some HP:0003691)|(PROMOT:2000003 some HP:0002650)|(PROMOT:2000003 some HP:0003547)|(PROMOT:2000003 some HP:0030006)|(PROMOT:2000003 some HP:0030211)|(PROMOT:2000003 some HP:0003306)|(PROMOT:2000003 some HP:0000486)|(PROMOT:2000003 some HP:0002882)|(PROMOT:2000003 some HP:0003427)|(PROMOT:2000003 some HP:6000327)|(PROMOT:2000003 some HP:0008963)|(PROMOT:2000003 some HP:0012473)|(PROMOT:2000003 some HP:0000183)|(PROMOT:2000003 some HP:0031108)|(PROMOT:2000003 some HP:0033454)|(PROMOT:2000003 some HP:0030203)|(PROMOT:2000003 some HP:0002317)|(PROMOT:2000003 some HP:0003484)|(PROMOT:2000003 some HP:0002515)|(PROMOT:2000003 some HP:0001612)|(PROMOT:2000003 some HP:0007715)|(PROMOT:2000003 some HP:0033466)|(PROMOT:2000003 some HP:0030319)|(PROMOT:2000003 some HP:0009077)|(PROMOT:2000003 some HP:0004347)|(PROMOT:2000003 some HP:0009005)|(PROMOT:2000003 some HP:6001011)
http://snomed.info/id/12894003	Functional assessment			(PROMOT:2000003 some HP:0003327)|(PROMOT:2000003 some HP:0009053)|(PROMOT:2000003 some HP:0002460)|(PROMOT:2000003 some HP:0008959)
http://snomed.info/id/252482003	Stair-climbing test			(PROMOT:2000003 some HP:0003551)|(PROMOT:2000003 some HP:0033235)
http://snomed.info/id/445993006	Assessment using Jamar hydraulic hand dynamometer (procedure)			(PROMOT:2000003 some HP:0031177)|(PROMOT:2000003 some HP:0030237)|(PROMOT:2000003 some HP:0033466)|(PROMOT:2000003 some HP:0009005)
http://snomed.info/id/428203000	Berg Balance Scale			(PROMOT:2000003 some HP:0002141)
