ID	Label EN	Label EN annotation	Definition EN	Definition EN Source	Definition EN Comment	Commentaire	Commentaire.1	Commentaire.2	See Also	Term Editor	Commentaire.3	CrossRef	Change Note	Close match	Type	Parent Class	Equivalent Class	Domain	Range	Annotation
ID	AL rdfs:label@en	>A rdfs:comment	AL IAO:0000115@en	>A IAO:0000119	>A rdfs:comment	A rdfs:comment	A rdfs:comment	A rdfs:comment	AI rdfs:seeAlso SPLIT=|	A IAO:0000117	A rdfs:comment SPLIT=|	A oboInOwl:hasDbXref SPLIT=|	AL skos:changeNote@en	A skos:closeMatch SPLIT=|	TYPE	SC % SPLIT=|	EC %	DOMAIN	RANGE	A PROMOT:1000001 SPLIT=|
HP:0000597	Ophthalmoparesis																			"[OPMD Scoping review 2026] Bélair N, Gagnon C, Duchesne E. What is known about muscle weakness, balance impairments and indoor mobility limitations in oculopharyngeal muscular dystrophy? A scoping review. J Neuromuscul Dis. 2025 Dec 30:22143602251397052. doi: 10.1177/22143602251397052. Epub ahead of print. PMID: 41467981.|[OPMD Clinical Registry Form] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/"
HP:0000602	Ophthalmoplegia															(PROMOT:2000001 some ICF:1090716697)|(PROMOT:2000001 some PROMOT:0032065)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0000602	Ophthalmoplegia																			"[OPMD Clinical Registry Form] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[OPMD HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0000651	Diplopia															(PROMOT:2000001 some ICF:2022689055)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0000651	Diplopia																			"[OPMD Clinical Registry Form] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0000767	Pectus excavatum															(PROMOT:2000005 some SNOMED:84100007)				
HP:0000767	Pectus excavatum																			"[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0000768	Pectus carinatum															(PROMOT:2000005 some SNOMED:84100007)				
HP:0000768	Pectus carinatum																			"[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/"
HP:0000774	Narrow chest															(PROMOT:2000005 some SNOMED:84100007)				
HP:0000774	Narrow chest																			"[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0000886	Deformed rib cage 															(PROMOT:2000005 some (SNOMED:5880005 OR SNOMED:84100007))				
HP:0000886	Deformed rib cage 																			"[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/"
HP:0001249	Intellectual disability															(PROMOT:2000001 some ICF:1363559646)|(PROMOT:2000001 some ICF:1525383756)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001249	Intellectual disability																			[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.
HP:0001252	Hypotonia															(PROMOT:2000001 some ICF:260756767)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001252	Hypotonia																			"[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001260	Dysarthria															(PROMOT:2000001 some ICF:151046878)|(PROMOT:2000001 some ICF:1919311435)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001260	Dysarthria																			[OPMD HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.
HP:0001265	Hyporeflexia															(PROMOT:2000001 some ICF:1434015402)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001265	Hyporeflexia																			"[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001270	Motor delay															(PROMOT:2000001 some ICF:855039967)|(PROMOT:2000001 some ICF:1462755743)|(PROMOT:2000001 some ICF:1851215071)|(PROMOT:2000001 some ICF:623565657)|(PROMOT:2000001 some ICF:485719194)|(PROMOT:2000001 some ICF:1474003417)|(PROMOT:2000001 some ICF:1550548595)|(PROMOT:2000001 some ICF:919003335)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001270	Motor delay																			"[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001284	Areflexia															(PROMOT:2000001 some ICF:1434015402)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001284	Areflexia																			"[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001288	Gait disturbance															(PROMOT:2000001 some ICF:1550548595)|(PROMOT:2000001 some ICF:1328466963)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001288	Gait disturbance																			"[OPMD Clinical Registry Form] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[OPMD HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[OPMD Clinical Research Form] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001315	Reduced tendon reflexes 															(PROMOT:2000001 some ICF:1434015402)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001315	Reduced tendon reflexes 																			"[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001319	Neonatal hypotonia															(PROMOT:2000001 some ICF:260756767)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001319	Neonatal hypotonia																			"[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001324	Muscle weakness															(PROMOT:2000005 some (SNOMED:12894003 OR SNOMED:84100007))				
HP:0001324	Muscle weakness																			"[OPMD Scoping review 2026] Bélair N, Gagnon C, Duchesne E. What is known about muscle weakness, balance impairments and indoor mobility limitations in oculopharyngeal muscular dystrophy? A scoping review. J Neuromuscul Dis. 2025 Dec 30:22143602251397052. doi: 10.1177/22143602251397052. Epub ahead of print. PMID: 41467981.|[Congenital myasthenic syndrom Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myasthenic syndrom HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.|[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001374	Congenital hip dislocation															(PROMOT:2000001 some ICF:1748092144)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001374	Congenital hip dislocation																			"[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001382	Joint hypermobility															(PROMOT:2000001 some ICF:1757783224)|(PROMOT:2000005 some SNOMED:84100007)				
HP:0001382	Joint hypermobility																			"[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
HP:0001387	Joint stiffness															(PROMOT:2000001 some ICF:1757783224)				
HP:0001387	Joint stiffness																			[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975.
HP:0001547	Abnormal rib cage morphology 															(PROMOT:2000005 some SNOMED:84100007)				
HP:0001547	Abnormal rib cage morphology 																			"[Congenital myopathy Scoping review] ""Performing a Rare Disease-Oriented Master Observational Trial"" initiative, European Joint Programme on Rare Diseases, https://www.promotinitiative.com/|[Congenital Myopathy HPO KB associations] Gargano MA, Matentzoglu N, Coleman B, Addo-Lartey EB, et al. The Human Phenotype Ontology in 2024: phenotypes around the world. Nucleic Acids Res. 2024 Jan 5;52(D1):D1333-D1346. doi: 10.1093/nar/gkad1005. PMID: 37953324; PMCID: PMC10767975."
