ID,Label,Definition,Commentaire,Definition Source,See Also,Editor,Type,Parent Class,Disjoint Class,Domain,Range
ID,A rdfs:label,A IAO:0000115,A rdfs:comment,>A IAO:0000119,AI rdfs:seeAlso,A IAO:0000117,TYPE,SC % SPLIT=|,DC %,DOMAIN,RANGE
BIOLINK:related_to,related to,,,,,,Object property,,,,
HP:0000508,Ptosis,,,,,,,(BIOLINK:related_to some WHOFIC:2021370201),,,
WHOFIC:2021370201,Functions of the eyelid,,,,,,,,,,
