IRI	skos:notation	skos:altLabel
https://data.esante.gouv.fr/terminologies/icf#186484		
https://data.esante.gouv.fr/terminologies/icf#186518		
https://data.esante.gouv.fr/terminologies/icf#186545		
https://data.esante.gouv.fr/terminologies/icf#186640		
https://data.esante.gouv.fr/terminologies/icf#186780		
https://data.esante.gouv.fr/terminologies/icf#187019		
https://data.esante.gouv.fr/terminologies/icf#187042		
https://data.esante.gouv.fr/terminologies/icf#187043		
https://data.esante.gouv.fr/terminologies/icf#187053		
https://data.esante.gouv.fr/terminologies/icf#187054		
https://data.esante.gouv.fr/terminologies/icf#187088		
https://data.esante.gouv.fr/terminologies/icf#187099		
https://data.esante.gouv.fr/terminologies/icf#187147		
https://data.esante.gouv.fr/terminologies/icf#187148		
https://data.esante.gouv.fr/terminologies/icf#187219		
https://data.esante.gouv.fr/terminologies/icf#187235		
https://data.esante.gouv.fr/terminologies/icf#187236		
https://data.esante.gouv.fr/terminologies/icf#187391		
https://data.esante.gouv.fr/terminologies/icf#187455		
https://data.esante.gouv.fr/terminologies/icf#187461		
https://data.esante.gouv.fr/terminologies/icf#187463		
https://data.esante.gouv.fr/terminologies/icf#187519		
https://data.esante.gouv.fr/terminologies/icf#187547		
https://data.esante.gouv.fr/terminologies/icf#187551		
https://data.esante.gouv.fr/terminologies/icf#187657		
https://data.esante.gouv.fr/terminologies/icf#187746		
https://data.esante.gouv.fr/terminologies/icf#187747		
https://data.esante.gouv.fr/terminologies/icf#187760		
https://data.esante.gouv.fr/terminologies/icf#187828		
https://data.esante.gouv.fr/terminologies/icf#187836		
https://data.esante.gouv.fr/terminologies/icf#187855		
https://data.esante.gouv.fr/terminologies/icf#187973		
https://data.esante.gouv.fr/terminologies/icf#188019		
https://data.esante.gouv.fr/terminologies/icf#18805	b630	b630 sensations associated with urinary functions
https://data.esante.gouv.fr/terminologies/icf#188050		
https://data.esante.gouv.fr/terminologies/icf#188207		
https://data.esante.gouv.fr/terminologies/icf#188354		
https://data.esante.gouv.fr/terminologies/icf#188378		
https://data.esante.gouv.fr/terminologies/icf#188555		
https://data.esante.gouv.fr/terminologies/icf#188628		
https://data.esante.gouv.fr/terminologies/icf#188692		
https://data.esante.gouv.fr/terminologies/icf#188826		
https://data.esante.gouv.fr/terminologies/icf#188876		
https://data.esante.gouv.fr/terminologies/icf#188903		
https://data.esante.gouv.fr/terminologies/icf#189140		
https://data.esante.gouv.fr/terminologies/icf#189416		
https://data.esante.gouv.fr/terminologies/icf#189423		
https://data.esante.gouv.fr/terminologies/icf#189433		
https://data.esante.gouv.fr/terminologies/icf#189443		
https://data.esante.gouv.fr/terminologies/icf#189468		
https://data.esante.gouv.fr/terminologies/icf#189656		
https://data.esante.gouv.fr/terminologies/icf#189807		
https://data.esante.gouv.fr/terminologies/icf#189842		
https://data.esante.gouv.fr/terminologies/icf#189920		
https://data.esante.gouv.fr/terminologies/icf#190004		
https://data.esante.gouv.fr/terminologies/icf#190058		
https://data.esante.gouv.fr/terminologies/icf#190069		
https://data.esante.gouv.fr/terminologies/icf#190102		
https://data.esante.gouv.fr/terminologies/icf#19011	d8502	d8502 full-time employment
https://data.esante.gouv.fr/terminologies/icf#190194		
https://data.esante.gouv.fr/terminologies/icf#190273		
https://data.esante.gouv.fr/terminologies/icf#19034	e2258	e2258 climate, other specified
https://data.esante.gouv.fr/terminologies/icf#190362		
https://data.esante.gouv.fr/terminologies/icf#190364		
https://data.esante.gouv.fr/terminologies/icf#19042	b515	b515 digestive functions
https://data.esante.gouv.fr/terminologies/icf#190463		
https://data.esante.gouv.fr/terminologies/icf#190471		
https://data.esante.gouv.fr/terminologies/icf#190472		
https://data.esante.gouv.fr/terminologies/icf#190530		
https://data.esante.gouv.fr/terminologies/icf#190542		
https://data.esante.gouv.fr/terminologies/icf#190592		
https://data.esante.gouv.fr/terminologies/icf#19070	d865	d865 complex economic transactions
https://data.esante.gouv.fr/terminologies/icf#190782		
https://data.esante.gouv.fr/terminologies/icf#191011		
https://data.esante.gouv.fr/terminologies/icf#191082		
https://data.esante.gouv.fr/terminologies/icf#191091		
https://data.esante.gouv.fr/terminologies/icf#191102		
https://data.esante.gouv.fr/terminologies/icf#191131		
https://data.esante.gouv.fr/terminologies/icf#191180		
https://data.esante.gouv.fr/terminologies/icf#191187		
https://data.esante.gouv.fr/terminologies/icf#191228		
https://data.esante.gouv.fr/terminologies/icf#191315		
https://data.esante.gouv.fr/terminologies/icf#191360		
https://data.esante.gouv.fr/terminologies/icf#191389		
https://data.esante.gouv.fr/terminologies/icf#191459		
https://data.esante.gouv.fr/terminologies/icf#191512		
https://data.esante.gouv.fr/terminologies/icf#191636		
https://data.esante.gouv.fr/terminologies/icf#191644		
https://data.esante.gouv.fr/terminologies/icf#191680		
https://data.esante.gouv.fr/terminologies/icf#191693		
https://data.esante.gouv.fr/terminologies/icf#19175	b5258	b5258 defecation functions, other specified
https://data.esante.gouv.fr/terminologies/icf#19185	d110-d129	purposeful sensory experiences (d110-d129)
https://data.esante.gouv.fr/terminologies/icf#191905		
https://data.esante.gouv.fr/terminologies/icf#19198	b7619	b7619 spontaneous movements, unspecified
https://data.esante.gouv.fr/terminologies/icf#192171		
https://data.esante.gouv.fr/terminologies/icf#192177		
https://data.esante.gouv.fr/terminologies/icf#192209		
https://data.esante.gouv.fr/terminologies/icf#19230	d6405	d6405 disposing of garbage
https://data.esante.gouv.fr/terminologies/icf#192332		
https://data.esante.gouv.fr/terminologies/icf#192358		
https://data.esante.gouv.fr/terminologies/icf#192390		
https://data.esante.gouv.fr/terminologies/icf#192394		
https://data.esante.gouv.fr/terminologies/icf#19259	e145	e145 products and technology for the practice of religion and spirituality
https://data.esante.gouv.fr/terminologies/icf#192596		
https://data.esante.gouv.fr/terminologies/icf#192667		
https://data.esante.gouv.fr/terminologies/icf#192698		
https://data.esante.gouv.fr/terminologies/icf#192742		
https://data.esante.gouv.fr/terminologies/icf#192809		
https://data.esante.gouv.fr/terminologies/icf#192823		
https://data.esante.gouv.fr/terminologies/icf#19284	b7618	b7618 spontaneous movements, other specified
https://data.esante.gouv.fr/terminologies/icf#192898		
https://data.esante.gouv.fr/terminologies/icf#192974		
https://data.esante.gouv.fr/terminologies/icf#193028		
https://data.esante.gouv.fr/terminologies/icf#193046		
https://data.esante.gouv.fr/terminologies/icf#193146		
https://data.esante.gouv.fr/terminologies/icf#193171		
https://data.esante.gouv.fr/terminologies/icf#193292		
https://data.esante.gouv.fr/terminologies/icf#19336	d2401	d2401 handling stress
https://data.esante.gouv.fr/terminologies/icf#19340	e5650	e5650 economic services
https://data.esante.gouv.fr/terminologies/icf#193403		
https://data.esante.gouv.fr/terminologies/icf#19349	b11421	b11421 orientation to others
https://data.esante.gouv.fr/terminologies/icf#193513		
https://data.esante.gouv.fr/terminologies/icf#193549		
https://data.esante.gouv.fr/terminologies/icf#193551		
https://data.esante.gouv.fr/terminologies/icf#193599		
https://data.esante.gouv.fr/terminologies/icf#193687		
https://data.esante.gouv.fr/terminologies/icf#19372	b2403	b2403 nausea associated with dizziness or vertigo
https://data.esante.gouv.fr/terminologies/icf#193744		
https://data.esante.gouv.fr/terminologies/icf#193804		
https://data.esante.gouv.fr/terminologies/icf#193888		
https://data.esante.gouv.fr/terminologies/icf#193905		
https://data.esante.gouv.fr/terminologies/icf#193924		
https://data.esante.gouv.fr/terminologies/icf#194045		
https://data.esante.gouv.fr/terminologies/icf#194062		
https://data.esante.gouv.fr/terminologies/icf#194113		
https://data.esante.gouv.fr/terminologies/icf#194132		
https://data.esante.gouv.fr/terminologies/icf#194271		
https://data.esante.gouv.fr/terminologies/icf#194297		
https://data.esante.gouv.fr/terminologies/icf#194299		
https://data.esante.gouv.fr/terminologies/icf#194328		
https://data.esante.gouv.fr/terminologies/icf#194347		
https://data.esante.gouv.fr/terminologies/icf#194396		
https://data.esante.gouv.fr/terminologies/icf#194403		
https://data.esante.gouv.fr/terminologies/icf#194406		
https://data.esante.gouv.fr/terminologies/icf#19455	b172	b172 calculation functions
https://data.esante.gouv.fr/terminologies/icf#194560		
https://data.esante.gouv.fr/terminologies/icf#194584		
https://data.esante.gouv.fr/terminologies/icf#194643		
https://data.esante.gouv.fr/terminologies/icf#194650		
https://data.esante.gouv.fr/terminologies/icf#194656		
https://data.esante.gouv.fr/terminologies/icf#194842		
https://data.esante.gouv.fr/terminologies/icf#194873		
https://data.esante.gouv.fr/terminologies/icf#194920		
https://data.esante.gouv.fr/terminologies/icf#195044		
https://data.esante.gouv.fr/terminologies/icf#195211		
https://data.esante.gouv.fr/terminologies/icf#195219		
https://data.esante.gouv.fr/terminologies/icf#195234		
https://data.esante.gouv.fr/terminologies/icf#195324		
https://data.esante.gouv.fr/terminologies/icf#195344		
https://data.esante.gouv.fr/terminologies/icf#195438		
https://data.esante.gouv.fr/terminologies/icf#195449		
https://data.esante.gouv.fr/terminologies/icf#195559		
https://data.esante.gouv.fr/terminologies/icf#195561		
https://data.esante.gouv.fr/terminologies/icf#19560	b5250	b5250 elimination of faeces
https://data.esante.gouv.fr/terminologies/icf#195694		
https://data.esante.gouv.fr/terminologies/icf#195738		
https://data.esante.gouv.fr/terminologies/icf#195895		
https://data.esante.gouv.fr/terminologies/icf#196262		
https://data.esante.gouv.fr/terminologies/icf#196315		
https://data.esante.gouv.fr/terminologies/icf#196319		
https://data.esante.gouv.fr/terminologies/icf#196346		
https://data.esante.gouv.fr/terminologies/icf#196388		
https://data.esante.gouv.fr/terminologies/icf#1964	b7303	b7303 power of muscles in lower half of the body
https://data.esante.gouv.fr/terminologies/icf#196510		
https://data.esante.gouv.fr/terminologies/icf#196543		
https://data.esante.gouv.fr/terminologies/icf#196587		
https://data.esante.gouv.fr/terminologies/icf#196679		
https://data.esante.gouv.fr/terminologies/icf#196747		
https://data.esante.gouv.fr/terminologies/icf#196904		
https://data.esante.gouv.fr/terminologies/icf#196967		
https://data.esante.gouv.fr/terminologies/icf#196984		
https://data.esante.gouv.fr/terminologies/icf#197012		
https://data.esante.gouv.fr/terminologies/icf#197026		
https://data.esante.gouv.fr/terminologies/icf#19703	d489	d489 moving around using transportation, other specified and unspecified
https://data.esante.gouv.fr/terminologies/icf#197230		
https://data.esante.gouv.fr/terminologies/icf#197327		
https://data.esante.gouv.fr/terminologies/icf#197368		
https://data.esante.gouv.fr/terminologies/icf#197374		
https://data.esante.gouv.fr/terminologies/icf#19739	b3101	b3101 quality of voice
https://data.esante.gouv.fr/terminologies/icf#197482		
https://data.esante.gouv.fr/terminologies/icf#197568		
https://data.esante.gouv.fr/terminologies/icf#197601		
https://data.esante.gouv.fr/terminologies/icf#197614		
https://data.esante.gouv.fr/terminologies/icf#197724		
https://data.esante.gouv.fr/terminologies/icf#197861		
https://data.esante.gouv.fr/terminologies/icf#197916		
https://data.esante.gouv.fr/terminologies/icf#19793	d8450	d8450 seeking employment
https://data.esante.gouv.fr/terminologies/icf#197943		
https://data.esante.gouv.fr/terminologies/icf#198034		
https://data.esante.gouv.fr/terminologies/icf#198279		
https://data.esante.gouv.fr/terminologies/icf#198295		
https://data.esante.gouv.fr/terminologies/icf#198428		
https://data.esante.gouv.fr/terminologies/icf#198471		
https://data.esante.gouv.fr/terminologies/icf#198528		
https://data.esante.gouv.fr/terminologies/icf#198530		
https://data.esante.gouv.fr/terminologies/icf#198553		
https://data.esante.gouv.fr/terminologies/icf#198554		
https://data.esante.gouv.fr/terminologies/icf#198610		
https://data.esante.gouv.fr/terminologies/icf#198712		
https://data.esante.gouv.fr/terminologies/icf#198726		
https://data.esante.gouv.fr/terminologies/icf#198901		
https://data.esante.gouv.fr/terminologies/icf#198951		
https://data.esante.gouv.fr/terminologies/icf#19903	d5101	d5101 washing whole body
https://data.esante.gouv.fr/terminologies/icf#199064		
https://data.esante.gouv.fr/terminologies/icf#199077		
https://data.esante.gouv.fr/terminologies/icf#199105		
https://data.esante.gouv.fr/terminologies/icf#19911	b310	b310 voice functions
https://data.esante.gouv.fr/terminologies/icf#199128		
https://data.esante.gouv.fr/terminologies/icf#199232		
https://data.esante.gouv.fr/terminologies/icf#199252		
https://data.esante.gouv.fr/terminologies/icf#199253		
https://data.esante.gouv.fr/terminologies/icf#199288		
https://data.esante.gouv.fr/terminologies/icf#199293		
https://data.esante.gouv.fr/terminologies/icf#199386		
https://data.esante.gouv.fr/terminologies/icf#199441		
https://data.esante.gouv.fr/terminologies/icf#199495		
https://data.esante.gouv.fr/terminologies/icf#199575		
https://data.esante.gouv.fr/terminologies/icf#199596		
https://data.esante.gouv.fr/terminologies/icf#199611		
https://data.esante.gouv.fr/terminologies/icf#199655		
https://data.esante.gouv.fr/terminologies/icf#199672		
https://data.esante.gouv.fr/terminologies/icf#199694		
https://data.esante.gouv.fr/terminologies/icf#199790		
https://data.esante.gouv.fr/terminologies/icf#199909		
https://data.esante.gouv.fr/terminologies/icf#199918		
https://data.esante.gouv.fr/terminologies/icf#199987		
https://data.esante.gouv.fr/terminologies/icf#20016	e1	products and technology
https://data.esante.gouv.fr/terminologies/icf#20068	d6404	d6404 storing daily necessities
https://data.esante.gouv.fr/terminologies/icf#2009	s8209	s8209 structure of skin glands, unspecified
https://data.esante.gouv.fr/terminologies/icf#20112	d4208	d4208 transferring oneself, other specified
https://data.esante.gouv.fr/terminologies/icf#20132	e5851	e5851 education and training systems
https://data.esante.gouv.fr/terminologies/icf#20193	e330	e330 people in positions of authority
https://data.esante.gouv.fr/terminologies/icf#202002		
https://data.esante.gouv.fr/terminologies/icf#202003		
https://data.esante.gouv.fr/terminologies/icf#202005		
https://data.esante.gouv.fr/terminologies/icf#202007		
https://data.esante.gouv.fr/terminologies/icf#202008		
https://data.esante.gouv.fr/terminologies/icf#202012		
https://data.esante.gouv.fr/terminologies/icf#202013		
https://data.esante.gouv.fr/terminologies/icf#202014		
https://data.esante.gouv.fr/terminologies/icf#202015		
https://data.esante.gouv.fr/terminologies/icf#202021		
https://data.esante.gouv.fr/terminologies/icf#202022		
https://data.esante.gouv.fr/terminologies/icf#202023		
https://data.esante.gouv.fr/terminologies/icf#202026		
https://data.esante.gouv.fr/terminologies/icf#202027		
https://data.esante.gouv.fr/terminologies/icf#202028		
https://data.esante.gouv.fr/terminologies/icf#202032		
https://data.esante.gouv.fr/terminologies/icf#202034		
https://data.esante.gouv.fr/terminologies/icf#202037		
https://data.esante.gouv.fr/terminologies/icf#202038		
https://data.esante.gouv.fr/terminologies/icf#202042		
https://data.esante.gouv.fr/terminologies/icf#202052		
https://data.esante.gouv.fr/terminologies/icf#202053		
https://data.esante.gouv.fr/terminologies/icf#202059		
https://data.esante.gouv.fr/terminologies/icf#202060		
https://data.esante.gouv.fr/terminologies/icf#202065		
https://data.esante.gouv.fr/terminologies/icf#202068		
https://data.esante.gouv.fr/terminologies/icf#202069		
https://data.esante.gouv.fr/terminologies/icf#202071		
https://data.esante.gouv.fr/terminologies/icf#202076		
https://data.esante.gouv.fr/terminologies/icf#202078		
https://data.esante.gouv.fr/terminologies/icf#202079		
https://data.esante.gouv.fr/terminologies/icf#202083		
https://data.esante.gouv.fr/terminologies/icf#202090		
https://data.esante.gouv.fr/terminologies/icf#202094		
https://data.esante.gouv.fr/terminologies/icf#202095		
https://data.esante.gouv.fr/terminologies/icf#202096		
https://data.esante.gouv.fr/terminologies/icf#202097		
https://data.esante.gouv.fr/terminologies/icf#202103		
https://data.esante.gouv.fr/terminologies/icf#202104		
https://data.esante.gouv.fr/terminologies/icf#202106		
https://data.esante.gouv.fr/terminologies/icf#202107		
https://data.esante.gouv.fr/terminologies/icf#202108		
https://data.esante.gouv.fr/terminologies/icf#202109		
https://data.esante.gouv.fr/terminologies/icf#202111		
https://data.esante.gouv.fr/terminologies/icf#202112		
https://data.esante.gouv.fr/terminologies/icf#202113		
https://data.esante.gouv.fr/terminologies/icf#202114		
https://data.esante.gouv.fr/terminologies/icf#202115		
https://data.esante.gouv.fr/terminologies/icf#202116		
https://data.esante.gouv.fr/terminologies/icf#202117		
https://data.esante.gouv.fr/terminologies/icf#202118		
https://data.esante.gouv.fr/terminologies/icf#202121		
https://data.esante.gouv.fr/terminologies/icf#202122		
https://data.esante.gouv.fr/terminologies/icf#202123		
https://data.esante.gouv.fr/terminologies/icf#202124		
https://data.esante.gouv.fr/terminologies/icf#202125		
https://data.esante.gouv.fr/terminologies/icf#202126		
https://data.esante.gouv.fr/terminologies/icf#202127		
https://data.esante.gouv.fr/terminologies/icf#202128		
https://data.esante.gouv.fr/terminologies/icf#202129		
https://data.esante.gouv.fr/terminologies/icf#202135		
https://data.esante.gouv.fr/terminologies/icf#202136		
https://data.esante.gouv.fr/terminologies/icf#202140		
https://data.esante.gouv.fr/terminologies/icf#202141		
https://data.esante.gouv.fr/terminologies/icf#202142		
https://data.esante.gouv.fr/terminologies/icf#202144		
https://data.esante.gouv.fr/terminologies/icf#202146		
https://data.esante.gouv.fr/terminologies/icf#202147		
https://data.esante.gouv.fr/terminologies/icf#202150		
https://data.esante.gouv.fr/terminologies/icf#202158		
https://data.esante.gouv.fr/terminologies/icf#202159		
https://data.esante.gouv.fr/terminologies/icf#202160		
https://data.esante.gouv.fr/terminologies/icf#202161		
https://data.esante.gouv.fr/terminologies/icf#202163		
https://data.esante.gouv.fr/terminologies/icf#202165		
https://data.esante.gouv.fr/terminologies/icf#202169		
https://data.esante.gouv.fr/terminologies/icf#202170		
https://data.esante.gouv.fr/terminologies/icf#202174		
https://data.esante.gouv.fr/terminologies/icf#202175		
https://data.esante.gouv.fr/terminologies/icf#202179		
https://data.esante.gouv.fr/terminologies/icf#202181		
https://data.esante.gouv.fr/terminologies/icf#202184		
https://data.esante.gouv.fr/terminologies/icf#202185		
https://data.esante.gouv.fr/terminologies/icf#202188		
https://data.esante.gouv.fr/terminologies/icf#202190		
https://data.esante.gouv.fr/terminologies/icf#202194		
https://data.esante.gouv.fr/terminologies/icf#202196		
https://data.esante.gouv.fr/terminologies/icf#202197		
https://data.esante.gouv.fr/terminologies/icf#202198		
https://data.esante.gouv.fr/terminologies/icf#202199		
https://data.esante.gouv.fr/terminologies/icf#202200		
https://data.esante.gouv.fr/terminologies/icf#202202		
https://data.esante.gouv.fr/terminologies/icf#202204		
https://data.esante.gouv.fr/terminologies/icf#202208		
https://data.esante.gouv.fr/terminologies/icf#202211		
https://data.esante.gouv.fr/terminologies/icf#202218		
https://data.esante.gouv.fr/terminologies/icf#202222		
https://data.esante.gouv.fr/terminologies/icf#202223		
https://data.esante.gouv.fr/terminologies/icf#202231		
https://data.esante.gouv.fr/terminologies/icf#202235		
https://data.esante.gouv.fr/terminologies/icf#202236		
https://data.esante.gouv.fr/terminologies/icf#202238		
https://data.esante.gouv.fr/terminologies/icf#20224	b660	b660 procreation functions
https://data.esante.gouv.fr/terminologies/icf#202241		
https://data.esante.gouv.fr/terminologies/icf#202243		
https://data.esante.gouv.fr/terminologies/icf#202244		
https://data.esante.gouv.fr/terminologies/icf#202246		
https://data.esante.gouv.fr/terminologies/icf#202259		
https://data.esante.gouv.fr/terminologies/icf#202260		
https://data.esante.gouv.fr/terminologies/icf#202262		
https://data.esante.gouv.fr/terminologies/icf#202266		
https://data.esante.gouv.fr/terminologies/icf#202270		
https://data.esante.gouv.fr/terminologies/icf#202271		
https://data.esante.gouv.fr/terminologies/icf#202272		
https://data.esante.gouv.fr/terminologies/icf#202273		
https://data.esante.gouv.fr/terminologies/icf#202276		
https://data.esante.gouv.fr/terminologies/icf#202277		
https://data.esante.gouv.fr/terminologies/icf#202279		
https://data.esante.gouv.fr/terminologies/icf#202280		
https://data.esante.gouv.fr/terminologies/icf#202281		
https://data.esante.gouv.fr/terminologies/icf#202282		
https://data.esante.gouv.fr/terminologies/icf#202283		
https://data.esante.gouv.fr/terminologies/icf#202284		
https://data.esante.gouv.fr/terminologies/icf#202285		
https://data.esante.gouv.fr/terminologies/icf#202291		
https://data.esante.gouv.fr/terminologies/icf#202292		
https://data.esante.gouv.fr/terminologies/icf#202300		
https://data.esante.gouv.fr/terminologies/icf#202308		
https://data.esante.gouv.fr/terminologies/icf#202311		
https://data.esante.gouv.fr/terminologies/icf#202314		
https://data.esante.gouv.fr/terminologies/icf#202323		
https://data.esante.gouv.fr/terminologies/icf#202330		
https://data.esante.gouv.fr/terminologies/icf#202331		
https://data.esante.gouv.fr/terminologies/icf#202336		
https://data.esante.gouv.fr/terminologies/icf#202337		
https://data.esante.gouv.fr/terminologies/icf#202341		
https://data.esante.gouv.fr/terminologies/icf#202344		
https://data.esante.gouv.fr/terminologies/icf#202345		
https://data.esante.gouv.fr/terminologies/icf#202346		
https://data.esante.gouv.fr/terminologies/icf#202347		
https://data.esante.gouv.fr/terminologies/icf#202352		
https://data.esante.gouv.fr/terminologies/icf#202353		
https://data.esante.gouv.fr/terminologies/icf#202356		
https://data.esante.gouv.fr/terminologies/icf#202360		
https://data.esante.gouv.fr/terminologies/icf#202362		
https://data.esante.gouv.fr/terminologies/icf#202363		
https://data.esante.gouv.fr/terminologies/icf#202364		
https://data.esante.gouv.fr/terminologies/icf#202365		
https://data.esante.gouv.fr/terminologies/icf#202374		
https://data.esante.gouv.fr/terminologies/icf#202379		
https://data.esante.gouv.fr/terminologies/icf#202380		
https://data.esante.gouv.fr/terminologies/icf#202381		
https://data.esante.gouv.fr/terminologies/icf#202382		
https://data.esante.gouv.fr/terminologies/icf#202383		
https://data.esante.gouv.fr/terminologies/icf#202386		
https://data.esante.gouv.fr/terminologies/icf#202388		
https://data.esante.gouv.fr/terminologies/icf#202389		
https://data.esante.gouv.fr/terminologies/icf#202390		
https://data.esante.gouv.fr/terminologies/icf#202391		
https://data.esante.gouv.fr/terminologies/icf#202393		
https://data.esante.gouv.fr/terminologies/icf#202394		
https://data.esante.gouv.fr/terminologies/icf#202395		
https://data.esante.gouv.fr/terminologies/icf#202397		
https://data.esante.gouv.fr/terminologies/icf#202398		
https://data.esante.gouv.fr/terminologies/icf#202399		
https://data.esante.gouv.fr/terminologies/icf#202400		
https://data.esante.gouv.fr/terminologies/icf#202402		
https://data.esante.gouv.fr/terminologies/icf#202403		
https://data.esante.gouv.fr/terminologies/icf#202406		
https://data.esante.gouv.fr/terminologies/icf#202409		
https://data.esante.gouv.fr/terminologies/icf#202412		
https://data.esante.gouv.fr/terminologies/icf#202414		
https://data.esante.gouv.fr/terminologies/icf#202418		
https://data.esante.gouv.fr/terminologies/icf#202421		
https://data.esante.gouv.fr/terminologies/icf#202425		
https://data.esante.gouv.fr/terminologies/icf#202429		
https://data.esante.gouv.fr/terminologies/icf#202430		
https://data.esante.gouv.fr/terminologies/icf#202431		
https://data.esante.gouv.fr/terminologies/icf#202432		
https://data.esante.gouv.fr/terminologies/icf#202436		
https://data.esante.gouv.fr/terminologies/icf#202438		
https://data.esante.gouv.fr/terminologies/icf#202439		
https://data.esante.gouv.fr/terminologies/icf#202448		
https://data.esante.gouv.fr/terminologies/icf#202450		
https://data.esante.gouv.fr/terminologies/icf#202451		
https://data.esante.gouv.fr/terminologies/icf#202453		
https://data.esante.gouv.fr/terminologies/icf#202455		
https://data.esante.gouv.fr/terminologies/icf#202456		
https://data.esante.gouv.fr/terminologies/icf#202458		
https://data.esante.gouv.fr/terminologies/icf#202459		
https://data.esante.gouv.fr/terminologies/icf#202461		
https://data.esante.gouv.fr/terminologies/icf#202463		
https://data.esante.gouv.fr/terminologies/icf#202465		
https://data.esante.gouv.fr/terminologies/icf#202467		
https://data.esante.gouv.fr/terminologies/icf#202468		
https://data.esante.gouv.fr/terminologies/icf#202471		
https://data.esante.gouv.fr/terminologies/icf#202474		
https://data.esante.gouv.fr/terminologies/icf#202475		
https://data.esante.gouv.fr/terminologies/icf#202476		
https://data.esante.gouv.fr/terminologies/icf#202477		
https://data.esante.gouv.fr/terminologies/icf#202478		
https://data.esante.gouv.fr/terminologies/icf#202479		
https://data.esante.gouv.fr/terminologies/icf#202481		
https://data.esante.gouv.fr/terminologies/icf#202492		
https://data.esante.gouv.fr/terminologies/icf#202493		
https://data.esante.gouv.fr/terminologies/icf#202500		
https://data.esante.gouv.fr/terminologies/icf#202502		
https://data.esante.gouv.fr/terminologies/icf#202505		
https://data.esante.gouv.fr/terminologies/icf#202506		
https://data.esante.gouv.fr/terminologies/icf#202507		
https://data.esante.gouv.fr/terminologies/icf#202509		
https://data.esante.gouv.fr/terminologies/icf#202513		
https://data.esante.gouv.fr/terminologies/icf#202516		
https://data.esante.gouv.fr/terminologies/icf#202517		
https://data.esante.gouv.fr/terminologies/icf#202518		
https://data.esante.gouv.fr/terminologies/icf#202519		
https://data.esante.gouv.fr/terminologies/icf#202524		
https://data.esante.gouv.fr/terminologies/icf#202525		
https://data.esante.gouv.fr/terminologies/icf#202526		
https://data.esante.gouv.fr/terminologies/icf#202527		
https://data.esante.gouv.fr/terminologies/icf#202532		
https://data.esante.gouv.fr/terminologies/icf#202534		
https://data.esante.gouv.fr/terminologies/icf#202541		
https://data.esante.gouv.fr/terminologies/icf#202542		
https://data.esante.gouv.fr/terminologies/icf#202543		
https://data.esante.gouv.fr/terminologies/icf#202545		
https://data.esante.gouv.fr/terminologies/icf#202546		
https://data.esante.gouv.fr/terminologies/icf#202549		
https://data.esante.gouv.fr/terminologies/icf#202551		
https://data.esante.gouv.fr/terminologies/icf#202552		
https://data.esante.gouv.fr/terminologies/icf#202554		
https://data.esante.gouv.fr/terminologies/icf#202555		
https://data.esante.gouv.fr/terminologies/icf#202556		
https://data.esante.gouv.fr/terminologies/icf#202557		
https://data.esante.gouv.fr/terminologies/icf#202558		
https://data.esante.gouv.fr/terminologies/icf#202559		
https://data.esante.gouv.fr/terminologies/icf#202561		
https://data.esante.gouv.fr/terminologies/icf#202563		
https://data.esante.gouv.fr/terminologies/icf#202570		
https://data.esante.gouv.fr/terminologies/icf#202571		
https://data.esante.gouv.fr/terminologies/icf#202572		
https://data.esante.gouv.fr/terminologies/icf#202574		
https://data.esante.gouv.fr/terminologies/icf#202575		
https://data.esante.gouv.fr/terminologies/icf#202577		
https://data.esante.gouv.fr/terminologies/icf#202580		
https://data.esante.gouv.fr/terminologies/icf#202581		
https://data.esante.gouv.fr/terminologies/icf#202582		
https://data.esante.gouv.fr/terminologies/icf#202583		
https://data.esante.gouv.fr/terminologies/icf#202584		
https://data.esante.gouv.fr/terminologies/icf#202586		
https://data.esante.gouv.fr/terminologies/icf#202587		
https://data.esante.gouv.fr/terminologies/icf#202588		
https://data.esante.gouv.fr/terminologies/icf#202589		
https://data.esante.gouv.fr/terminologies/icf#202594		
https://data.esante.gouv.fr/terminologies/icf#202596		
https://data.esante.gouv.fr/terminologies/icf#202601		
https://data.esante.gouv.fr/terminologies/icf#202603		
https://data.esante.gouv.fr/terminologies/icf#202608		
https://data.esante.gouv.fr/terminologies/icf#202609		
https://data.esante.gouv.fr/terminologies/icf#202610		
https://data.esante.gouv.fr/terminologies/icf#202611		
https://data.esante.gouv.fr/terminologies/icf#202612		
https://data.esante.gouv.fr/terminologies/icf#202614		
https://data.esante.gouv.fr/terminologies/icf#202615		
https://data.esante.gouv.fr/terminologies/icf#202617		
https://data.esante.gouv.fr/terminologies/icf#202620		
https://data.esante.gouv.fr/terminologies/icf#202621		
https://data.esante.gouv.fr/terminologies/icf#202624		
https://data.esante.gouv.fr/terminologies/icf#202628		
https://data.esante.gouv.fr/terminologies/icf#202631		
https://data.esante.gouv.fr/terminologies/icf#202635		
https://data.esante.gouv.fr/terminologies/icf#202650		
https://data.esante.gouv.fr/terminologies/icf#202653		
https://data.esante.gouv.fr/terminologies/icf#202659		
https://data.esante.gouv.fr/terminologies/icf#202662		
https://data.esante.gouv.fr/terminologies/icf#202663		
https://data.esante.gouv.fr/terminologies/icf#202665		
https://data.esante.gouv.fr/terminologies/icf#202670		
