subject_id	predicate_id	object_id	mapping_justification	author_id	mapping_date	confidence
http://id.who.int/icd/entity/1398348540	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#80977	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1399000785	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#62553	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1401433117	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#85236	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1401748164	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#23251	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1405368356	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#5101	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/142318995	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#70070	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1426641453	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#50484	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1432017555	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#58372	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1434015402	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#39307	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1438965984	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#55321	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1452836727	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#11323	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1462755743	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#818	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1470583183	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#4049	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1474003417	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#74539	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/150502901	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#82751	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/151046878	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#44403	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1515853559	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#81894	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1521707777	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#5731	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1525383756	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#13932	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1526093901	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#64877	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1528299701	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#76128	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1550548595	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#68663	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1571232890	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#75024	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1590369495	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#8478	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1607952955	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#63033	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1650503157	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#56126	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1674298945	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#90457	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1682107878	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#55344	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/169456190	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#89690	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1725645062	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#53776	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1739829655	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#42605	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1747603619	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#76282	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1748092144	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#69811	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1754034822	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#47856	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1757783224	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#69553	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1777008610	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#38976	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1780196241	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#65208	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/178625206	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#75766	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1789365017	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#23154	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1806589582	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#740	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1811133755	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#29639	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1819639191	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#66239	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1831985718	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#39060	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1834472768	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#18009	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1839310222	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#26422	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1846694084	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#19739	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/184992399	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#13285	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1851215071	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#39576	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1864074583	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#1160	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1867012554	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#2717	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1873256446	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#96120	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1874889854	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#51652	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1889260887	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#77595	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1896301954	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#75505	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/191030643	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#26165	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1919311435	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#8975	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1929433903	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#65852	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/194413877	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#24506	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1967923182	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#82302	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/1976873960	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#26440	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2021370201	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#72832	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2022689055	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#40663	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2031311308	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#79775	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/203515404	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#59282	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2036850613	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#22184	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2039726067	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#76253	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2052957777	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#53990	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2067741200	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#11004	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2069371821	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#90666	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2069698903	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#65982	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
